no	ilk_gecis_dosya	ilk_gecis_satir	toplam_gecis	baglam	tarih_ipucu	supersede_sinyali	uygulanmama_sinyali	karar_adayi	notes_gecis
408	ocak-referans.md	1899	3	**"Kod var" ≠ "output var" (KARAR 408).** Bir özelliğin durumu component dosyasındaki koda bakılarak verilmez; `dist`/build output grep'i şarttır. İlk ADIM 0 raporu Madde 2/4'ü	### 12–20 Temmuz 2026 eklemesi — Metodoloji (KARAR 407-409, 419)	0	0	0	0
409	ocak-referans.md	1219	4	ve brief bunu açıkça söylemelidir.** Marker-sözleşme ilkesi KARAR 409'da kalıcılaştı.	### 12–19 Temmuz 2026 eklemesi — Yedinci kapı, `/yolculuk` rolü, CTA buton dili (KARAR 429, 433, 438, 445; PARTİ 3/3)	0	0	0	0
410	ocak-kronoloji.md	5598	6	ump "Ocak Kadın Çemberi onaylandı + numara Registered" der; KARAR 410 (Sohbet #61, 16–18 Tem) bu adayın ve "Ocak.biz"in Meta tarafından **reddedildiğini**, ana adayın **"OCAK"** olduğunu, itiraz metninin hazır	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	0	0	0	0
411	ocak-kronoloji.md	4	6	si, WhatsApp display name "OCAK"]. LİSTE AİLESİ TEK GRAMER [KARAR 411-419: dört lehçe → tek `.liste__oge` collapsible, meta-slot iptali, statik/accordion ölçütü liste doğasına + ilk-açık, KARAR 336 satır-scope		1	0	0	0
412	ocak-referans.md	1175	2	**Meta-slot iptali (KARAR 412):** Statik açık listelerde sağ meta etiketi ("tek akşam" / "6 Hafta", suffix'ten parse) **tamamen kaldırıldı**; süre bilgisi gövdeye doğal	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	1	0	0	0
413	ocak-referans.md	1177	2	sayfayı aşırı uzattı; ölçüt **liste doğasına** kaydırıldı (KARAR 413): karar-kütlesi küçük ve taahhüt-ağırlıklı liste → içeriğe göre; **dönen envanter** ("rafta dönenlerden bir avuç" = raf doğası) → accordion	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	0	0	0	0
414	ocak-referans.md	1179	2	**KARAR 336 satır-scope revizesi (KARAR 414):** KARAR 336 iptal değil **rafine** edilir. Ember-durum ayrımı yalnız `variant='satir'` (takvim listesi) için geçerlidir: nötr satır ash r	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	1	0	0	0
415	ocak-referans.md	1185	2	** `--ember-alpha-08` featured tint olarak tokenize edildi (KARAR 415, mevcut ember-alpha migrasyon borcunun kısmi ödemesi); `--ray-notr` eklendi; tagline mevcut `--cream-soft`. Ölü blok temizliği (KARAR 417):	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	0	0	0	0
416	ocak-referans.md	1181	3	**Geçersiz DOM fix (KARAR 416):** `<summary>` içine `<h3>` konmaz — heading content, summary'nin phrasing-content bağlamında HTML5 spec ihlalidir. Tarayıcı tolere eder a	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	0	0	0	0
417	ocak-referans.md	1185	2	eklendi; tagline mevcut `--cream-soft`. Ölü blok temizliği (KARAR 417): `section[data-section^="raf-"][class^="ocak-raf-"]` CSS bloğu (plugin böyle wrap üretmiyor) + `araclar.astro` build-time HTML rewrite ove	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	0	0	0	0
418	ocak-referans.md	1183	2	**İki-section dikey ritim (KARAR 418):** Notion `X-intro` (H2 + intro P) + `X` (accordion) iki ayrı section üretir; baseline `padding: 48 32 64` her ikisine uygulanınca ~130-20	### 12–20 Temmuz 2026 eklemesi — Liste ailesi tek gramer (KARAR 405, 411-419)	0	0	0	0
419	ocak-referans.md	1901	3	**Layout/ritim işlerinde Chrome-CC bağlantısı ADIM 0 şartı (KARAR 419, KARAR 355 uzantısı).** `.liste`/layout/dikey-ritim dokunuşlarında CC önce Chrome bağlar ve ADIM 0'da **computed CSS'ten** konuşur; statik	### 12–20 Temmuz 2026 eklemesi — Metodoloji (KARAR 407-409, 419)	0	0	0	0
420	ocak-kronoloji.md	4	7	ı; 22 commit → merge `d8f24b2`]. KAYIT AÇIKLAMA + DROPDOWN [KARAR 420-422: `parseRichTextLines` jenerikleştirme + alias, placeholder fallback, dropdown label = etkinlik başlığı; merge `7c3b332`]. KAYIT BUTONU		1	0	0	0
421	ocak-referans.md	1209	2	**Placeholder binding (KARAR 421):** Notion `Kayıt Soruları Açıklama` (rich_text, `\n` ayraçlı) satırları ilgili niyet textarea'sının placeholder'ı olur: `ta.placeholder =	### 12–20 Temmuz 2026 eklemesi — Kayıt formu UI (KARAR 420-422)	0	0	0	0
422	ocak-referans.md	1211	2	**Dropdown option label (KARAR 422):** Label'da **etkinlik başlığı** (`baslik`, Notion title `Başlık`) kullanılır, `FORMAT_TIP[format]` **değil** — format etiketi buluşmalar	### 12–20 Temmuz 2026 eklemesi — Kayıt formu UI (KARAR 420-422)	0	0	0	0
423	ocak-kronoloji.md	3	15	-yatırım yasağı, format sayfası kayıt marker zorunluluğu (⚠ KARAR 423 ile supersede); `af5a7a0` → merge `cf288c1` main/production]. YOLCULUK METİN TURU [KARAR 434-440: kavram katmanı Anadolu-spesifik gerçekler		1	1	0	0
424	ocak-kronoloji.md	3	9	önüş 4g5g, sıklık sözü yasağı, CTA tek-etkinlik-vs-havuz (⚠ KARAR 424 ile kısmen supersede), liste-vs-karşılaştırma deseni, WhatsApp push/pull çerçevesi, nesneleştirme + inkâr-eden-kelime disiplinleri; 0 kendi		1	1	0	0
425	ocak-referans.md	1197	2	**`KayitBtn.astro` primitive (KARAR 425):** Üç mod — Mod A etkinliğe bağlı (`etkinlik` prop → tip metni + hedef `/[format]/kayit`), Mod B nötr (`format` prop). `sonraki-bulusma` `	### 12–20 Temmuz 2026 eklemesi — Kayıt CTA mimarisi (KARAR 406, 423-428)	0	0	0	0
426	ocak-referans.md	1199	2	**`mini-cta` esnek link-tüketimi (KARAR 426):** `transformMiniCta` gövdedeki son child "paragraph > link" ise **tüketir** (ayrı link olarak kalmaz), yoksa doğrudan buton emit eder. **	### 12–20 Temmuz 2026 eklemesi — Kayıt CTA mimarisi (KARAR 406, 423-428)	0	0	0	0
427	ocak-referans.md	1201	4	**TEK GENİŞLİK GERÇEĞİ (KARAR 427, KALICI):** `atmosfer.css:1538-1552` **dört section'a** özel genişlik kolonu tanımlar (`etkinlik-takvimi` + `sonraki-bulusma` + `kayit-btn`	### 12–20 Temmuz 2026 eklemesi — Kayıt CTA mimarisi (KARAR 406, 423-428)	0	0	0	0
428	ocak-referans.md	1203	2	**Etkinlik detay kartı (KARAR 428):** `<EtkinlikListe etkinlikler={[etkinlik]} />` kullanır — home + format sayfası `SonrakiBulusma` ile **birebir** (satir varyantı). Hardco	### 12–20 Temmuz 2026 eklemesi — Kayıt CTA mimarisi (KARAR 406, 423-428)	0	0	0	0
429	ocak-kronoloji.md	3	17	— PARTİ 3/3, DÖNEM TAM (14/14 dump)**, 4 sohbet [#65-#68], KARAR 429-453 eklendi. YOLCULUK 7. KAPI ÜRÜN+KOD [KARAR 429-433: Yolculuk tek kavram üç ürün (online + Anadolu + Dünya), format enum ayrımı Yolculuk↔		0	1	0	0
430	ocak-kronoloji.md	5479	5	uluğu→yüz yüze); migrasyon yok (hiç etkinlik yok, ölü kod) [KARAR 430].	## Sohbet #65 — yolculuk-7-kapi-online (12 Temmuz 2026)	0	0	0	0
431	ocak-kronoloji.md	5475	3	ntegrasyon), 20-24 kontenjan, Direkt kayıt, paralel takvim [KARAR 431], "Uluslararası"→"Dünya" [KARAR 437].	## Sohbet #65 — yolculuk-7-kapi-online (12 Temmuz 2026)	0	0	0	0
432	ocak-kronoloji.md	5486	3	ınır; hedef bant Anadolu'nun %8-12'si, kesin rakamlar açık [KARAR 432].	## Sohbet #65 — yolculuk-7-kapi-online (12 Temmuz 2026)	1	1	0	0
433	ocak-kronoloji.md	5483	6	vim`) prose linki tek aksiyon. Notion fix reçetesi verildi [KARAR 433].	## Sohbet #65 — yolculuk-7-kapi-online (12 Temmuz 2026)	1	1	0	0
434	ocak-kronoloji.md	3	5	0` → merge `cf288c1` main/production]. YOLCULUK METİN TURU [KARAR 434-440: kavram katmanı Anadolu-spesifik gerçeklerden arındırıldı, dürüstlük paragrafı (farklar saklanmaz sayılır), paralel takvim imgesi (eşit		0	0	0	0
435	ocak-kronoloji.md	5517	4	farklı şey, iki farklı kapı — biri diğerinin küçüğü değil [KARAR 435, 436].	## Sohbet #66 — yolculuk-online-yedinci-kapi-metin (12 Temmuz 2026)	0	0	0	0
436	ocak-referans.md	786	2	**Paralel takvim imgesi (KARAR 436).** İmge kullanılır ("Kasım'da Anadolu'daki kadın Göbeklitepe'de toprağa diz çökerken, sen bulunduğun yerde İniş'in sorusunu soracaksın"),	### 12–19 Temmuz 2026 eklemesi — Yolculuk: bir kavram, üç ürün (KARAR 429-432, 434-437, 440, 443; PARTİ 3/3)	0	0	0	0
437	ocak-kronoloji.md	5475	4	kayıt, paralel takvim [KARAR 431], "Uluslararası"→"Dünya" [KARAR 437].	## Sohbet #65 — yolculuk-7-kapi-online (12 Temmuz 2026)	0	0	0	1
438	ocak-kronoloji.md	5527	3	kapi'de Yolculuk zaten vardı). Yeni Meta Açıklama önerildi [KARAR 438].	## Sohbet #66 — yolculuk-online-yedinci-kapi-metin (12 Temmuz 2026)	0	0	0	1
439	ocak-kronoloji.md	5531	6	aya bir daha dokunulacak gün **o günkü** taze dump gerekir [KARAR 439].	## Sohbet #66 — yolculuk-online-yedinci-kapi-metin (12 Temmuz 2026)	0	0	0	0
440	ocak-kronoloji.md	5529	4	sonrası / `basvuru` öncesi. Anadolu gövdesine dokunulmadı [KARAR 440].	## Sohbet #66 — yolculuk-online-yedinci-kapi-metin (12 Temmuz 2026)	0	0	0	1
441	ocak-kronoloji.md	3	6	ni, `ayni-esikler`; 0 commit]. FABLE İÇERİK/EDİTORYAL TURU [KARAR 441-448: portre dili site kanonu (KARAR 402'nin kaynağı), bilgi dili Reçete/kürsü doktrini, Anadolu süre standardı 3g4g/Dönüş 4g5g, sıklık sözü		0	0	0	0
442	ocak-kronoloji.md	5569	3	; kürsü yok", doktrin cümlesi, 6 site + 2 ürün değişikliği [KARAR 442].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	0	0	0	1
443	ocak-kronoloji.md	5570	3	üre standardı:** 3g4g / Dönüş 4g5g, 7 Notion satırı, 0 kod [KARAR 443].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	0	0	0	1
444	ocak-kronoloji.md	5573	3	graf deseni, sıklık sözü kaldırma, cember-kutsal inceltme) [KARAR 444, 446].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	1	1	0	0
445	ocak-kronoloji.md	5572	5	kuralı, "Yerini ayır/Başvur/Tarihlere bak/Diğer tarihler" [KARAR 445].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	1	1	0	0
446	ocak-referans.md	157	2	**Liste vs karşılaştırma format deseni (KARAR 446).** Bullet yalnız kısa tek-satır serilerde (örn. dört mevsim). Gövdesi olan yapı → bold-açılışlı paragraf ("**Varış ve Yerleşme.** Sessiz m	### 12–19 Temmuz 2026 eklemesi — Editoryal dil kanonları (KARAR 441-442, 444, 446, 448, 453; PARTİ 3/3)	0	0	0	0
447	ocak-kronoloji.md	5567	4	ayrımı gerekir — fiilen açılıp açılmadığı teyit edilmedi) [KARAR 447].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	0	0	0	0
448	ocak-kronoloji.md	5568	3	ası, T17 Çıraklık→El Verme), C=kod (T1 scroll), D=v2 patch [KARAR 448].	## Sohbet #67 — fable-icerik-editoryal-turu (12–19 Temmuz 2026)	0	0	0	0
449	ocak-kronoloji.md	3	7	ime disiplinleri; 0 kendi commit'i]. SOSYAL MEDYA AJANS v2 [KARAR 449-453: elektrik-kesildi teslim standardı, Gün 0 kurucu görsel kilidi + KURUCU-URL kanonu, Eylül ilk-duyuru protokolü, tarihsiz akış İ1-İ24 +		0	0	0	0
450	ocak-kronoloji.md	5608	4	eğiştir tarifi); Gün 0 onayı olmadan Gün 1 başlamaz kilidi [KARAR 450]. (4) **Eylül kohortları İLANLARA BAŞLANMADI** — v2 takvimindeki "Eylül'de iki yol" karuseli (İ5) bilinçli İLK KAMU DUYURUSU olarak işlendi	## Sohbet #68 — sosyal-medya-ajans-v2 (19 Temmuz 2026)	0	0	0	0
451	ocak-kronoloji.md	5608	3	t/başvuru açık" dili Kaan sayfaları açtım diyene dek yasak [KARAR 451]. (5) **Çekim kılavuzu genişletildi** — Bölüm 11'de telefonla çekim varsayımıyla EV çekimi (EV-1..EV-5) ve MEKÂN günü kare kare shot-list (	## Sohbet #68 — sosyal-medya-ajans-v2 (19 Temmuz 2026)	0	0	0	0
452	ocak-kronoloji.md	5610	3	kartları olarak yazıldı ve Kaan'a tek soruluk not düşüldü [KARAR 452]. Anadolu evre süreleri (tüm evreler üç gece dört gün, yalnız DÖNÜŞ/Kapadokya dört gece beş gün) evre kartlarına işlendi. `fable-devir-icer	## Sohbet #68 — sosyal-medya-ajans-v2 (19 Temmuz 2026)	0	0	0	0
453	ocak-kronoloji.md	5610	3	3) kodlandı. Kamu metninde "köz" yasağı Bölüm 4'e kodlandı [KARAR 453].	## Sohbet #68 — sosyal-medya-ajans-v2 (19 Temmuz 2026)	0	0	0	0
